Campus,Location,Select Student Path,Select Entry Status,HEGIS At Exit,HEGIS for Tableau,Select Major at Exit,Potential # of Students,Number of Students Still Enrolled,# of Students Found with Earnings in at Least 1 Qtr,Median Annual Earnings in at Least 1 Qtr,# of Students Found with Earnings in all 4 Qtrs,Median Annual Earnings in all 4 Qtrs,Year
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,17,13,"$6,263",7,"$10,511",3
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,11,9,"$6,381",5,"$9,836",4
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,3,2,,2,,5
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,6
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,7
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,8
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,9
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,10
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,11
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,12
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,13
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,14
55,Dominguez Hills,1,FTF,22131,22131,Mexican-American Studies,20,,,,,,15
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,2,1,,1,,1
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,2,1,,1,,2
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,2,2,,1,,3
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,1,1,,,,4
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,1,1,,,,5
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,1,1,,1,,6
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,7
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,8
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,9
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,10
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,11
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,12
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,13
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,14
55,Dominguez Hills,1,FTF,22993,22993,Labor Studies,2,,,,,,15
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,309,198,"$7,542",115,"$11,068",1
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,309,228,"$9,886",154,"$12,262",2
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,306,231,"$12,405",175,"$14,397",3
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,269,209,"$11,680",157,"$14,476",4
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,152,123,"$14,692",105,"$15,282",5
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,65,56,"$16,551",50,"$16,825",6
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,34,29,"$18,172",25,"$19,394",7
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,21,18,"$21,607",16,"$23,251",8
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,12,10,"$24,878",9,"$26,334",9
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,9,7,"$29,268",7,"$29,268",10
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,5,5,"$30,217",5,"$30,217",11
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,4,4,,3,,12
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,4,4,,4,,13
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,2,2,,2,,14
55,Dominguez Hills,1,FTF,49012 + 49017,49017,Liberal Studies,309,1,1,,1,,15
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,9,3,,2,,1
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,8,3,,1,,2
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,1,,,,,3
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,4
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,5
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,6
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,7
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,8
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,9
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,10
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,11
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,12
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,13
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,14
55,Dominguez Hills,1,FTT,00000,00000,Undeclared/Unknown,9,,,,,,15
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870","1,870","1,769","$85,575","1,622","$87,952",1
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870","1,541","1,463","$91,460","1,372","$93,175",2
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",992,934,"$94,243",889,"$95,350",3
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",560,518,"$97,357",488,"$98,705",4
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",345,318,"$97,068",302,"$99,062",5
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",204,184,"$99,949",175,"$100,924",6
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",134,122,"$105,092",108,"$106,571",7
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",97,87,"$106,665",79,"$111,728",8
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",68,61,"$107,143",57,"$107,451",9
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",50,42,"$97,449",39,"$99,832",10
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",34,27,"$95,438",24,"$108,446",11
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",27,22,"$109,596",21,"$110,742",12
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",17,15,"$91,834",14,"$95,855",13
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",12,12,"$97,022",12,"$97,022",14
55,Dominguez Hills,1,FTT,00121 + 12031 + 12032,12032,Pre-Nursing & Nursing RN-BS,"1,870",9,9,"$75,614",8,"$90,613",15
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,403,262,"$13,570",187,"$16,550",1
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,274,175,"$10,864",114,"$18,746",2
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,145,97,"$13,645",68,"$19,595",3
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,61,45,"$15,022",33,"$20,252",4
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,30,22,"$21,196",17,"$23,511",5
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,14,12,"$20,797",8,"$27,268",6
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,7,6,"$20,835",4,,7
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,6,4,,3,,8
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,5,3,,2,,9
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,4,4,,3,,10
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,4,3,,3,,11
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,3,3,,2,,12
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,3,3,,3,,13
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,3,3,,2,,14
55,Dominguez Hills,1,FTT,04011,04011,Biology,403,2,2,,2,,15
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,8,7,"$15,100",5,"$16,935",1
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,5,5,"$12,247",3,,2
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,2,2,,1,,3
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,1,1,,,,4
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,5
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,6
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,7
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,8
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,9
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,10
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,11
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,12
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,13
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,14
55,Dominguez Hills,1,FTT,04111,04111,Microbiology,8,,,,,,15
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,46,24,"$13,752",16,"$15,487",1
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,27,12,"$17,442",10,"$21,315",2
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,10,6,"$14,100",4,,3
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,5,5,"$11,881",3,,4
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,4,4,,3,,5
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,2,2,,2,,6
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,2,2,,2,,7
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,,,8
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,,,9
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,1,,10
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,1,,11
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,,,12
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,,,13
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,1,,14
55,Dominguez Hills,1,FTT,04141,04141,Biochemistry,46,1,1,,,,15
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,11,9,"$11,187",5,"$26,608",1
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,4,2,,1,,2
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,1,1,,1,,3
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,1,1,,1,,4
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,1,1,,1,,5
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,1,1,,1,,6
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,7
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,8
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,9
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,10
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,11
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,12
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,13
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,14
55,Dominguez Hills,1,FTT,04152,04152,Biomedical Physics,11,,,,,,15
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603","4,603","3,526","$22,314","2,745","$28,508",1
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603","3,095","2,495","$26,544","1,979","$33,259",2
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603","1,256","1,051","$38,092",874,"$43,428",3
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",554,466,"$45,923",398,"$49,757",4
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",296,254,"$49,473",216,"$54,711",5
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",172,151,"$49,785",124,"$53,542",6
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",103,91,"$50,691",78,"$53,102",7
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",70,59,"$54,072",53,"$54,592",8
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",52,44,"$50,553",37,"$54,244",9
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",34,27,"$57,708",25,"$61,753",10
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",27,21,"$58,442",19,"$61,965",11
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",21,16,"$55,789",14,"$60,826",12
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",15,11,"$55,365",11,"$55,365",13
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",5,5,"$48,446",5,"$48,446",14
55,Dominguez Hills,1,FTT,05011,05011,Business Administration,"4,603",3,3,,3,,15
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,40,31,"$27,306",20,"$42,442",1
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,20,15,"$53,681",12,"$58,621",2
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,11,10,"$61,748",10,"$61,748",3
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,4,4,,4,,4
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,4,4,,4,,5
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,2,2,,2,,6
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,1,1,,1,,7
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,8
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,9
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,10
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,11
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,12
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,13
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,14
55,Dominguez Hills,1,FTT,05041,05041,Finance,40,,,,,,15
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,8,6,"$16,653",5,"$20,358",1
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,7,5,"$8,928",2,,2
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,2,2,,2,,3
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,4
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,5
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,6
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,7
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,8
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,9
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,10
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,11
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,12
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,13
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,14
55,Dominguez Hills,1,FTT,05082 + 05083,05083,Travel and Tourism/Tourism Management,8,,,,,,15
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,55,48,"$15,137",38,"$22,552",1
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,28,24,"$17,084",23,"$18,400",2
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,15,12,"$24,706",11,"$25,015",3
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,5,4,,3,,4
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,1,1,,1,,5
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,6
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,7
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,8
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,9
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,10
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,11
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,12
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,13
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,14
55,Dominguez Hills,1,FTT,05091,05091,Marketing,55,,,,,,15
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,88,74,"$26,407",60,"$33,693",1
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,56,48,"$35,687",37,"$50,605",2
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,28,27,"$37,314",19,"$59,086",3
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,19,15,"$34,476",11,"$49,660",4
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,9,6,"$38,086",5,"$47,830",5
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,6,4,,3,,6
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,2,2,,2,,7
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,2,2,,2,,8
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,2,2,,1,,9
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,2,2,,2,,10
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,1,1,,1,,11
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,,,,,,12
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,,,,,,13
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,,,,,,14
55,Dominguez Hills,1,FTT,05151,05151,Human Resources/Personnel Management,88,,,,,,15
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,16,13,"$18,190",8,"$31,204",1
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,7,7,"$17,730",5,"$18,788",2
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,4,4,,4,,3
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,3,3,,3,,4
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,1,1,,1,,5
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,6
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,7
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,8
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,9
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,10
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,11
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,12
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,13
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,14
55,Dominguez Hills,1,FTT,05992,05992,Public Relations,16,,,,,,15
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,2,2,,1,,1
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,1,1,,1,,2
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,1,1,,,,3
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,4
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,5
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,6
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,7
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,8
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,9
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,10
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,11
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,12
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,13
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,14
55,Dominguez Hills,1,FTT,05996 + 05997,05997,Entrepreneurship & Small Business Management,2,,,,,,15
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012","1,012",842,"$16,771",618,"$21,547",1
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",612,507,"$17,427",371,"$23,144",2
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",211,183,"$22,377",140,"$28,083",3
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",77,63,"$26,706",47,"$29,992",4
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",35,30,"$20,679",22,"$32,334",5
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",17,13,"$26,602",10,"$47,650",6
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",11,8,"$46,562",6,"$68,739",7
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",5,4,,2,,8
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",3,2,,1,,9
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",2,,,,,10
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",1,,,,,11
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",,,,,,12
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",,,,,,13
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",,,,,,14
55,Dominguez Hills,1,FTT,06011,06011,Communications,"1,012",,,,,,15
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,4,4,,1,,1
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,2,2,,1,,2
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,1,1,,1,,3
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,4
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,5
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,6
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,7
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,8
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,9
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,10
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,11
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,12
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,13
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,14
55,Dominguez Hills,1,FTT,06021 + 06022,06022,Journalism,4,,,,,,15
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,345,228,"$11,419",144,"$16,514",1
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,146,94,"$13,812",64,"$18,020",2
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,50,37,"$17,898",25,"$21,260",3
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,22,16,"$24,311",13,"$26,205",4
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,11,10,"$33,028",8,"$41,133",5
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,9,9,"$26,559",8,"$33,498",6
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,6,6,"$28,861",5,"$30,925",7
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,4,4,,3,,8
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,2,2,,2,,9
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,1,1,,1,,10
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,1,1,,1,,11
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,,,,,,12
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,,,,,,13
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,,,,,,14
55,Dominguez Hills,1,FTT,06991,06991,Multimedia,345,,,,,,15
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,334,220,"$16,700",153,"$23,384",1
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,244,171,"$17,679",108,"$27,752",2
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,119,89,"$20,177",62,"$29,250",3
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,52,41,"$32,418",32,"$39,458",4
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,27,19,"$41,596",15,"$74,802",5
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,15,11,"$25,764",9,"$50,270",6
55,Dominguez Hills,1,FTT,07011 + 07012 + 07028,07028,Computer Science and Information Technology,334,10,9,"$19,503",5,"$26,503",7
