Campus,Student Path,Entry Stat,Old_Hegis,HEGIS at Exit,Major,industry,number_of_students_found_5_years_after_exit,median_annual_earnings_5_years_after_exit,average_annual_earnings_5_years_after_exit,number_of_students_found_10_years_after_exit,median_annual_earnings_10_years_after_exit,average_annual_earnings_10_years_after_exit
55,2,FTF,20011 + 20013,20013,Psychology,Management of Companies & Enterprises,4,,,2,,
55,2,FTF,20011 + 20013,20013,Psychology,Admin & Support & Waste Mgmt & Remediation,47,"$20,720","$19,238",44,"$22,359","$27,648"
55,2,FTF,20011 + 20013,20013,Psychology,Educational Services,41,"$14,249","$17,061",28,"$28,036","$30,917"
55,2,FTF,20011 + 20013,20013,Psychology,Health Care & Social Assistance,58,"$24,296","$22,730",42,"$33,410","$34,690"
55,2,FTF,20011 + 20013,20013,Psychology,"Arts, Entertainment, & Recreation",13,"$17,199","$15,014",2,,
55,2,FTF,20011 + 20013,20013,Psychology,Accommodation & Food Services,63,"$18,392","$19,573",20,"$19,848","$19,957"
55,2,FTF,20011 + 20013,20013,Psychology,Other Services,16,"$15,152","$17,821",9,"$21,440","$32,823"
55,2,FTF,20011 + 20013,20013,Psychology,Non-Classified,2,,,,,
55,2,FTF,20011 + 20013,20013,Psychology,Government,17,"$20,468","$30,465",18,"$46,273","$43,708"
55,2,FTF,20011 + 20013,20013,Psychology,Wages - No NAICS Code,5,"$37,092","$30,646",6,"$20,182","$26,129"
55,2,FTF,20991,20991,Behavioral Science,Health Care & Social Assistance,1,,,1,,
55,2,FTF,20991,20991,Behavioral Science,Government,1,,,,,
55,2,FTF,21021,21021,Public Administration,Construction,3,,,1,,
55,2,FTF,21021,21021,Public Administration,Manufacturing,4,,,5,"$72,360","$53,083"
55,2,FTF,21021,21021,Public Administration,Wholesale Trade,4,,,7,"$38,553","$47,787"
55,2,FTF,21021,21021,Public Administration,Retail Trade,14,"$25,265","$22,288",7,"$38,272","$38,834"
55,2,FTF,21021,21021,Public Administration,Transportation & Warehousing,6,"$23,087","$23,116",4,,
55,2,FTF,21021,21021,Public Administration,Information,3,,,3,,
55,2,FTF,21021,21021,Public Administration,Finance & Insurance,8,"$27,073","$26,933",3,,
55,2,FTF,21021,21021,Public Administration,Real Estate & Rental & Leasing,2,,,1,,
55,2,FTF,21021,21021,Public Administration,"Professional, Scientific, & Technical Skills",4,,,,,
55,2,FTF,21021,21021,Public Administration,Admin & Support & Waste Mgmt & Remediation,14,"$29,346","$26,719",12,"$21,609","$27,386"
55,2,FTF,21021,21021,Public Administration,Educational Services,8,"$20,998","$25,561",6,"$23,625","$24,753"
55,2,FTF,21021,21021,Public Administration,Health Care & Social Assistance,12,"$23,916","$25,800",7,"$21,264","$21,281"
55,2,FTF,21021,21021,Public Administration,"Arts, Entertainment, & Recreation",1,,,1,,
55,2,FTF,21021,21021,Public Administration,Accommodation & Food Services,6,"$14,821","$18,860",3,,
55,2,FTF,21021,21021,Public Administration,Other Services,5,"$13,262","$13,213",2,,
55,2,FTF,21021,21021,Public Administration,Government,8,"$76,154","$76,030",11,"$62,777","$58,042"
55,2,FTF,21021,21021,Public Administration,Wages - No NAICS Code,2,,,1,,
55,2,FTF,21025 + 21031,21031,Recreation Management & Administration,Retail Trade,1,,,,,
55,2,FTF,21025 + 21031,21031,Recreation Management & Administration,Government,2,,,1,,
55,2,FTF,21042,21042,Human Services,Utilities,,,,1,,
55,2,FTF,21042,21042,Human Services,Construction,1,,,,,
55,2,FTF,21042,21042,Human Services,Manufacturing,2,,,1,,
55,2,FTF,21042,21042,Human Services,Wholesale Trade,1,,,3,,
55,2,FTF,21042,21042,Human Services,Retail Trade,11,"$24,399","$24,028",3,,
55,2,FTF,21042,21042,Human Services,Transportation & Warehousing,3,,,,,
55,2,FTF,21042,21042,Human Services,Information,2,,,,,
55,2,FTF,21042,21042,Human Services,Finance & Insurance,2,,,4,,
55,2,FTF,21042,21042,Human Services,Real Estate & Rental & Leasing,3,,,3,,
55,2,FTF,21042,21042,Human Services,"Professional, Scientific, & Technical Skills",3,,,1,,
55,2,FTF,21042,21042,Human Services,Admin & Support & Waste Mgmt & Remediation,10,"$20,602","$22,042",5,"$22,190","$49,069"
55,2,FTF,21042,21042,Human Services,Educational Services,5,"$23,128","$24,410",7,"$23,554","$26,782"
55,2,FTF,21042,21042,Human Services,Health Care & Social Assistance,14,"$15,599","$16,034",10,"$28,730","$30,943"
55,2,FTF,21042,21042,Human Services,"Arts, Entertainment, & Recreation",2,,,,,
55,2,FTF,21042,21042,Human Services,Accommodation & Food Services,10,"$11,844","$15,188",1,,
55,2,FTF,21042,21042,Human Services,Other Services,3,,,,,
55,2,FTF,21042,21042,Human Services,Government,3,,,1,,
55,2,FTF,21051,21051,Criminal Justice,"Agriculture, Forestry, Fishing, & Hunting",1,,,1,,
55,2,FTF,21051,21051,Criminal Justice,Construction,11,"$28,215","$36,093",6,"$73,554","$64,523"
55,2,FTF,21051,21051,Criminal Justice,Manufacturing,9,"$40,022","$39,408",8,"$47,784","$54,225"
55,2,FTF,21051,21051,Criminal Justice,Wholesale Trade,14,"$30,250","$25,872",6,"$42,527","$46,102"
55,2,FTF,21051,21051,Criminal Justice,Retail Trade,93,"$18,723","$20,689",21,"$30,031","$28,054"
55,2,FTF,21051,21051,Criminal Justice,Transportation & Warehousing,13,"$27,015","$31,112",9,"$46,801","$37,183"
55,2,FTF,21051,21051,Criminal Justice,Information,5,"$16,791","$23,232",5,"$44,673","$51,751"
55,2,FTF,21051,21051,Criminal Justice,Finance & Insurance,13,"$31,394","$31,683",7,"$38,288","$35,501"
55,2,FTF,21051,21051,Criminal Justice,Real Estate & Rental & Leasing,10,"$14,780","$18,976",2,,
55,2,FTF,21051,21051,Criminal Justice,"Professional, Scientific, & Technical Skills",8,"$33,044","$28,954",4,,
55,2,FTF,21051,21051,Criminal Justice,Admin & Support & Waste Mgmt & Remediation,40,"$24,119","$22,949",19,"$26,713","$25,409"
55,2,FTF,21051,21051,Criminal Justice,Educational Services,24,"$15,948","$17,359",6,"$15,327","$18,416"
55,2,FTF,21051,21051,Criminal Justice,Health Care & Social Assistance,30,"$22,024","$23,361",18,"$28,540","$27,664"
55,2,FTF,21051,21051,Criminal Justice,"Arts, Entertainment, & Recreation",18,"$19,548","$21,004",4,,
55,2,FTF,21051,21051,Criminal Justice,Accommodation & Food Services,49,"$17,866","$19,035",5,"$27,905","$25,008"
55,2,FTF,21051,21051,Criminal Justice,Other Services,14,"$17,447","$18,461",6,"$38,259","$38,251"
55,2,FTF,21051,21051,Criminal Justice,Government,16,"$40,109","$53,023",8,"$76,096","$87,561"
55,2,FTF,21051,21051,Criminal Justice,Wages - No NAICS Code,2,,,1,,
55,2,FTF,22021,22021,Anthropology,Construction,1,,,,,
55,2,FTF,22021,22021,Anthropology,Wholesale Trade,1,,,,,
55,2,FTF,22021,22021,Anthropology,Retail Trade,3,,,1,,
55,2,FTF,22021,22021,Anthropology,Transportation & Warehousing,1,,,1,,
55,2,FTF,22021,22021,Anthropology,Information,,,,1,,
55,2,FTF,22021,22021,Anthropology,Health Care & Social Assistance,1,,,1,,
55,2,FTF,22021,22021,Anthropology,Accommodation & Food Services,2,,,1,,
55,2,FTF,22021,22021,Anthropology,Government,1,,,,,
55,2,FTF,22041,22041,Economics,Retail Trade,1,,,1,,
55,2,FTF,22041,22041,Economics,Information,,,,2,,
55,2,FTF,22041,22041,Economics,Finance & Insurance,1,,,1,,
55,2,FTF,22041,22041,Economics,"Professional, Scientific, & Technical Skills",,,,1,,
55,2,FTF,22041,22041,Economics,Admin & Support & Waste Mgmt & Remediation,4,,,,,
55,2,FTF,22041,22041,Economics,Health Care & Social Assistance,1,,,,,
55,2,FTF,22041,22041,Economics,"Arts, Entertainment, & Recreation",,,,1,,
55,2,FTF,22051,22051,History,"Agriculture, Forestry, Fishing, & Hunting",,,,1,,
55,2,FTF,22051,22051,History,Construction,,,,1,,
55,2,FTF,22051,22051,History,Manufacturing,4,,,1,,
55,2,FTF,22051,22051,History,Wholesale Trade,1,,,2,,
55,2,FTF,22051,22051,History,Retail Trade,22,"$19,907","$23,098",11,"$34,076","$34,944"
55,2,FTF,22051,22051,History,Transportation & Warehousing,4,,,7,"$34,167","$39,420"
55,2,FTF,22051,22051,History,Information,1,,,2,,
55,2,FTF,22051,22051,History,Finance & Insurance,4,,,1,,
55,2,FTF,22051,22051,History,Real Estate & Rental & Leasing,1,,,1,,
55,2,FTF,22051,22051,History,"Professional, Scientific, & Technical Skills",2,,,1,,
55,2,FTF,22051,22051,History,Admin & Support & Waste Mgmt & Remediation,6,"$21,043","$19,931",4,,
55,2,FTF,22051,22051,History,Educational Services,5,"$13,330","$17,151",1,,
55,2,FTF,22051,22051,History,Health Care & Social Assistance,2,,,2,,
55,2,FTF,22051,22051,History,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTF,22051,22051,History,Accommodation & Food Services,12,"$18,923","$17,806",4,,
55,2,FTF,22051,22051,History,Other Services,1,,,,,
55,2,FTF,22051,22051,History,Wages - No NAICS Code,3,,,1,,
55,2,FTF,22061 + 22063,22063,Geography,Retail Trade,1,,,,,
55,2,FTF,22061 + 22063,22063,Geography,Educational Services,1,,,1,,
55,2,FTF,22061 + 22063,22063,Geography,"Arts, Entertainment, & Recreation",,,,1,,
55,2,FTF,22061 + 22063,22063,Geography,Wages - No NAICS Code,1,,,,,
55,2,FTF,22071,22071,Political Science,Utilities,1,,,1,,
55,2,FTF,22071,22071,Political Science,Construction,1,,,,,
55,2,FTF,22071,22071,Political Science,Manufacturing,3,,,2,,
55,2,FTF,22071,22071,Political Science,Wholesale Trade,2,,,2,,
55,2,FTF,22071,22071,Political Science,Retail Trade,11,"$19,712","$18,420",6,"$34,436","$36,597"
55,2,FTF,22071,22071,Political Science,Transportation & Warehousing,3,,,2,,
55,2,FTF,22071,22071,Political Science,Information,3,,,4,,
55,2,FTF,22071,22071,Political Science,Finance & Insurance,9,"$27,010","$26,056",6,"$40,682","$37,226"
55,2,FTF,22071,22071,Political Science,Real Estate & Rental & Leasing,,,,1,,
55,2,FTF,22071,22071,Political Science,"Professional, Scientific, & Technical Skills",6,"$31,461","$27,299",1,,
55,2,FTF,22071,22071,Political Science,Admin & Support & Waste Mgmt & Remediation,10,"$17,139","$15,437",4,,
55,2,FTF,22071,22071,Political Science,Educational Services,6,"$12,838","$12,423",5,"$28,222","$26,135"
55,2,FTF,22071,22071,Political Science,Health Care & Social Assistance,3,,,6,"$15,864","$17,013"
55,2,FTF,22071,22071,Political Science,"Arts, Entertainment, & Recreation",4,,,,,
55,2,FTF,22071,22071,Political Science,Accommodation & Food Services,7,"$19,772","$17,728",3,,
55,2,FTF,22071,22071,Political Science,Other Services,5,"$18,555","$36,910",3,,
55,2,FTF,22071,22071,Political Science,Government,8,"$21,561","$28,442",5,"$58,818","$70,541"
55,2,FTF,22071,22071,Political Science,Wages - No NAICS Code,1,,,2,,
55,2,FTF,22081,22081,Sociology,Construction,,,,1,,
55,2,FTF,22081,22081,Sociology,Manufacturing,,,,1,,
55,2,FTF,22081,22081,Sociology,Wholesale Trade,3,,,2,,
55,2,FTF,22081,22081,Sociology,Retail Trade,42,"$18,687","$22,359",16,"$24,037","$30,146"
55,2,FTF,22081,22081,Sociology,Transportation & Warehousing,5,"$9,642","$21,435",4,,
55,2,FTF,22081,22081,Sociology,Information,5,"$17,654","$18,818",2,,
55,2,FTF,22081,22081,Sociology,Finance & Insurance,10,"$41,934","$38,884",5,"$46,839","$46,929"
55,2,FTF,22081,22081,Sociology,Real Estate & Rental & Leasing,2,,,2,,
55,2,FTF,22081,22081,Sociology,"Professional, Scientific, & Technical Skills",5,"$31,846","$29,864",2,,
55,2,FTF,22081,22081,Sociology,Management of Companies & Enterprises,,,,1,,
55,2,FTF,22081,22081,Sociology,Admin & Support & Waste Mgmt & Remediation,15,"$12,269","$19,745",11,"$22,192","$22,181"
55,2,FTF,22081,22081,Sociology,Educational Services,16,"$15,288","$14,785",7,"$14,335","$15,752"
55,2,FTF,22081,22081,Sociology,Health Care & Social Assistance,24,"$29,716","$28,430",18,"$30,924","$33,221"
55,2,FTF,22081,22081,Sociology,"Arts, Entertainment, & Recreation",6,"$13,617","$14,599",2,,
55,2,FTF,22081,22081,Sociology,Accommodation & Food Services,20,"$22,716","$22,010",9,"$46,764","$46,879"
55,2,FTF,22081,22081,Sociology,Other Services,10,"$9,342","$13,434",2,,
55,2,FTF,22081,22081,Sociology,Government,5,"$14,381","$27,925",5,"$47,237","$43,120"
55,2,FTF,22081,22081,Sociology,Wages - No NAICS Code,3,,,5,"$42,774","$42,983"
55,2,FTF,22111,22111,African-American Studies,"Agriculture, Forestry, Fishing, & Hunting",1,,,,,
55,2,FTF,22111,22111,African-American Studies,Utilities,,,,1,,
55,2,FTF,22111,22111,African-American Studies,Wholesale Trade,,,,2,,
55,2,FTF,22111,22111,African-American Studies,Retail Trade,2,,,1,,
55,2,FTF,22111,22111,African-American Studies,Information,2,,,1,,
55,2,FTF,22111,22111,African-American Studies,Finance & Insurance,2,,,1,,
55,2,FTF,22111,22111,African-American Studies,"Professional, Scientific, & Technical Skills",1,,,1,,
55,2,FTF,22111,22111,African-American Studies,Admin & Support & Waste Mgmt & Remediation,3,,,,,
55,2,FTF,22111,22111,African-American Studies,Educational Services,2,,,,,
55,2,FTF,22111,22111,African-American Studies,Health Care & Social Assistance,2,,,1,,
55,2,FTF,22111,22111,African-American Studies,Accommodation & Food Services,1,,,1,,
55,2,FTF,22111,22111,African-American Studies,Government,,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,Utilities,1,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,Construction,,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,Manufacturing,1,,,,,
55,2,FTF,22131,22131,Mexican-American Studies,Wholesale Trade,,,,3,,
55,2,FTF,22131,22131,Mexican-American Studies,Retail Trade,7,"$16,768","$19,731",3,,
55,2,FTF,22131,22131,Mexican-American Studies,Finance & Insurance,,,,2,,
55,2,FTF,22131,22131,Mexican-American Studies,Real Estate & Rental & Leasing,,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,"Professional, Scientific, & Technical Skills",5,"$14,904","$17,413",2,,
55,2,FTF,22131,22131,Mexican-American Studies,Admin & Support & Waste Mgmt & Remediation,4,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,Educational Services,1,,,,,
55,2,FTF,22131,22131,Mexican-American Studies,Health Care & Social Assistance,,,,1,,
55,2,FTF,22131,22131,Mexican-American Studies,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTF,22131,22131,Mexican-American Studies,Accommodation & Food Services,2,,,,,
55,2,FTF,22131,22131,Mexican-American Studies,Government,1,,,1,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Manufacturing,,,,2,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Retail Trade,1,,,,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Transportation & Warehousing,2,,,1,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Finance & Insurance,1,,,,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Real Estate & Rental & Leasing,,,,1,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Educational Services,8,"$11,830","$18,502",11,"$50,533","$47,145"
55,2,FTF,49012 + 49017,49017,Liberal Studies,Health Care & Social Assistance,1,,,,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,"Arts, Entertainment, & Recreation",1,,,1,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Accommodation & Food Services,2,,,,,
55,2,FTF,49012 + 49017,49017,Liberal Studies,Other Services,1,,,1,,
55,2,FTT,0,0,Undeclared/Unknown,Wholesale Trade,1,,,,,
55,2,FTT,0,0,Undeclared/Unknown,Information,1,,,,,
55,2,FTT,0,0,Undeclared/Unknown,"Professional, Scientific, & Technical Skills",,,,1,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Construction,1,,,3,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Manufacturing,1,,,4,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Wholesale Trade,3,,,2,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Retail Trade,1,,,3,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Transportation & Warehousing,1,,,,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Finance & Insurance,19,"$86,849","$87,382",15,"$110,658","$114,391"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,"Professional, Scientific, & Technical Skills",7,"$81,464","$63,556",10,"$95,364","$93,605"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Management of Companies & Enterprises,1,,,,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Admin & Support & Waste Mgmt & Remediation,45,"$52,119","$61,919",34,"$62,484","$60,487"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Educational Services,70,"$109,888","$99,288",44,"$120,172","$111,756"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Health Care & Social Assistance,787,"$98,423","$100,227",561,"$114,787","$113,927"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Accommodation & Food Services,1,,,1,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Other Services,7,"$77,302","$82,090",6,"$79,271","$93,272"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Non-Classified,3,,,1,,
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Government,134,"$103,992","$115,619",84,"$119,869","$122,521"
55,2,FTT,00121 + 12031 + 12032,12032,Nursing,Wages - No NAICS Code,23,"$120,793","$157,522",24,"$127,164","$176,466"
55,2,FTT,4011,4011,Biology,"Agriculture, Forestry, Fishing, & Hunting",2,,,,,
55,2,FTT,4011,4011,Biology,Utilities,,,,1,,
55,2,FTT,4011,4011,Biology,Construction,2,,,2,,
55,2,FTT,4011,4011,Biology,Manufacturing,1,,,4,,
55,2,FTT,4011,4011,Biology,Wholesale Trade,5,"$61,894","$64,342",3,,
55,2,FTT,4011,4011,Biology,Retail Trade,19,"$28,142","$32,626",11,"$34,082","$38,417"
55,2,FTT,4011,4011,Biology,Transportation & Warehousing,6,"$46,581","$45,536",4,,
55,2,FTT,4011,4011,Biology,Information,5,"$22,648","$34,231",3,,
55,2,FTT,4011,4011,Biology,Finance & Insurance,3,,,1,,
55,2,FTT,4011,4011,Biology,Real Estate & Rental & Leasing,2,,,1,,
55,2,FTT,4011,4011,Biology,"Professional, Scientific, & Technical Skills",8,"$31,054","$34,606",5,"$74,111","$87,121"
55,2,FTT,4011,4011,Biology,Management of Companies & Enterprises,1,,,,,
55,2,FTT,4011,4011,Biology,Admin & Support & Waste Mgmt & Remediation,14,"$16,931","$29,143",9,"$30,986","$38,557"
55,2,FTT,4011,4011,Biology,Educational Services,14,"$17,964","$21,007",6,"$19,239","$26,502"
55,2,FTT,4011,4011,Biology,Health Care & Social Assistance,25,"$44,139","$48,182",22,"$64,987","$72,605"
55,2,FTT,4011,4011,Biology,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTT,4011,4011,Biology,Accommodation & Food Services,10,"$16,865","$18,454",3,,
55,2,FTT,4011,4011,Biology,Other Services,3,,,,,
55,2,FTT,4011,4011,Biology,Non-Classified,1,,,,,
55,2,FTT,4011,4011,Biology,Government,12,"$43,628","$45,843",8,"$65,664","$74,116"
55,2,FTT,4011,4011,Biology,Wages - No NAICS Code,2,,,1,,
55,2,FTT,4111,4111,Microbiology,Manufacturing,2,,,1,,
55,2,FTT,4111,4111,Microbiology,Wholesale Trade,,,,1,,
55,2,FTT,4111,4111,Microbiology,Retail Trade,2,,,1,,
55,2,FTT,4111,4111,Microbiology,"Professional, Scientific, & Technical Skills",1,,,,,
55,2,FTT,4111,4111,Microbiology,Admin & Support & Waste Mgmt & Remediation,5,"$21,813","$19,518",,,
55,2,FTT,4111,4111,Microbiology,Health Care & Social Assistance,7,"$39,535","$43,896",4,,
55,2,FTT,4111,4111,Microbiology,Wages - No NAICS Code,2,,,1,,
55,2,FTT,4141,4141,Biochemistry,Manufacturing,,,,1,,
55,2,FTT,4141,4141,Biochemistry,Retail Trade,8,"$14,353","$13,961",3,,
55,2,FTT,4141,4141,Biochemistry,Transportation & Warehousing,1,,,,,
55,2,FTT,4141,4141,Biochemistry,Information,1,,,1,,
55,2,FTT,4141,4141,Biochemistry,Finance & Insurance,,,,1,,
55,2,FTT,4141,4141,Biochemistry,Management of Companies & Enterprises,,,,1,,
55,2,FTT,4141,4141,Biochemistry,Admin & Support & Waste Mgmt & Remediation,2,,,1,,
55,2,FTT,4141,4141,Biochemistry,Educational Services,3,,,,,
55,2,FTT,4141,4141,Biochemistry,Health Care & Social Assistance,3,,,2,,
55,2,FTT,4141,4141,Biochemistry,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTT,4141,4141,Biochemistry,Other Services,2,,,1,,
55,2,FTT,4141,4141,Biochemistry,Government,,,,1,,
55,2,FTT,4152,4152,Biomedical Physics,Manufacturing,1,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Wholesale Trade,2,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Retail Trade,3,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Transportation & Warehousing,1,,,1,,
55,2,FTT,4152,4152,Biomedical Physics,Finance & Insurance,1,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Real Estate & Rental & Leasing,2,,,1,,
55,2,FTT,4152,4152,Biomedical Physics,"Professional, Scientific, & Technical Skills",1,,,1,,
55,2,FTT,4152,4152,Biomedical Physics,Management of Companies & Enterprises,1,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Admin & Support & Waste Mgmt & Remediation,3,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Educational Services,3,,,1,,
55,2,FTT,4152,4152,Biomedical Physics,Health Care & Social Assistance,41,"$67,000","$67,111",25,"$118,067","$108,593"
55,2,FTT,4152,4152,Biomedical Physics,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Accommodation & Food Services,1,,,,,
55,2,FTT,4152,4152,Biomedical Physics,Government,3,,,7,"$88,090","$88,768"
55,2,FTT,5011,5011,Business Administration,"Agriculture, Forestry, Fishing, & Hunting",5,"$15,158","$22,997",2,,
55,2,FTT,5011,5011,Business Administration,Mining,1,,,2,,
55,2,FTT,5011,5011,Business Administration,Utilities,5,"$110,037","$104,506",2,,
55,2,FTT,5011,5011,Business Administration,Construction,15,"$43,075","$57,489",10,"$51,474","$62,472"
55,2,FTT,5011,5011,Business Administration,Manufacturing,57,"$55,413","$63,813",33,"$53,890","$69,548"
55,2,FTT,5011,5011,Business Administration,Wholesale Trade,54,"$47,065","$54,084",27,"$56,059","$64,811"
55,2,FTT,5011,5011,Business Administration,Retail Trade,115,"$30,562","$35,112",53,"$46,341","$50,846"
55,2,FTT,5011,5011,Business Administration,Transportation & Warehousing,58,"$48,280","$53,390",38,"$71,071","$68,276"
55,2,FTT,5011,5011,Business Administration,Information,22,"$38,849","$43,617",24,"$50,487","$51,002"
55,2,FTT,5011,5011,Business Administration,Finance & Insurance,72,"$51,265","$54,362",41,"$64,908","$94,452"
55,2,FTT,5011,5011,Business Administration,Real Estate & Rental & Leasing,26,"$49,463","$51,822",18,"$59,961","$66,572"
55,2,FTT,5011,5011,Business Administration,"Professional, Scientific, & Technical Skills",57,"$49,259","$51,536",35,"$52,592","$54,634"
55,2,FTT,5011,5011,Business Administration,Management of Companies & Enterprises,3,,,1,,
55,2,FTT,5011,5011,Business Administration,Admin & Support & Waste Mgmt & Remediation,93,"$28,115","$33,404",40,"$26,273","$40,166"
55,2,FTT,5011,5011,Business Administration,Educational Services,66,"$39,755","$41,575",39,"$50,272","$47,429"
55,2,FTT,5011,5011,Business Administration,Health Care & Social Assistance,62,"$40,200","$49,635",46,"$54,998","$59,886"
55,2,FTT,5011,5011,Business Administration,"Arts, Entertainment, & Recreation",17,"$41,260","$44,480",7,"$47,735","$51,220"
55,2,FTT,5011,5011,Business Administration,Accommodation & Food Services,67,"$25,452","$27,693",27,"$43,882","$45,403"
55,2,FTT,5011,5011,Business Administration,Other Services,22,"$33,519","$35,069",13,"$36,744","$36,463"
55,2,FTT,5011,5011,Business Administration,Non-Classified,3,,,,,
55,2,FTT,5011,5011,Business Administration,Government,67,"$60,726","$64,266",53,"$63,799","$71,409"
55,2,FTT,5011,5011,Business Administration,Wages - No NAICS Code,16,"$54,210","$64,746",17,"$75,005","$75,278"
55,2,FTT,5041,5041,Finance,"Agriculture, Forestry, Fishing, & Hunting",2,,,1,,
55,2,FTT,5041,5041,Finance,Utilities,,,,1,,
55,2,FTT,5041,5041,Finance,Manufacturing,4,,,3,,
55,2,FTT,5041,5041,Finance,Wholesale Trade,3,,,5,"$50,583","$56,122"
55,2,FTT,5041,5041,Finance,Retail Trade,4,,,2,,
55,2,FTT,5041,5041,Finance,Transportation & Warehousing,4,,,2,,
55,2,FTT,5041,5041,Finance,Information,3,,,2,,
55,2,FTT,5041,5041,Finance,Finance & Insurance,11,"$69,431","$90,346",5,"$69,826","$66,323"
55,2,FTT,5041,5041,Finance,Real Estate & Rental & Leasing,,,,1,,
55,2,FTT,5041,5041,Finance,"Professional, Scientific, & Technical Skills",1,,,,,
55,2,FTT,5041,5041,Finance,Management of Companies & Enterprises,1,,,,,
55,2,FTT,5041,5041,Finance,Admin & Support & Waste Mgmt & Remediation,9,"$41,223","$34,884",2,,
55,2,FTT,5041,5041,Finance,Educational Services,7,"$28,666","$36,805",6,"$58,741","$52,980"
55,2,FTT,5041,5041,Finance,Health Care & Social Assistance,1,,,2,,
55,2,FTT,5041,5041,Finance,Accommodation & Food Services,6,"$41,954","$39,425",6,"$25,766","$34,209"
55,2,FTT,5041,5041,Finance,Non-Classified,1,,,,,
55,2,FTT,5041,5041,Finance,Government,6,"$51,585","$69,883",5,"$64,567","$71,600"
55,2,FTT,5041,5041,Finance,Wages - No NAICS Code,1,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Manufacturing,,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Retail Trade,2,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Transportation & Warehousing,1,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,"Professional, Scientific, & Technical Skills",2,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Educational Services,,,,1,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,"Arts, Entertainment, & Recreation",1,,,,,
55,2,FTT,05082 + 05083,5083,Travel and Tourism/Tourism Management,Accommodation & Food Services,1,,,2,,
55,2,FTT,5091,5091,Marketing,Mining,1,,,,,
55,2,FTT,5091,5091,Marketing,Utilities,1,,,2,,
55,2,FTT,5091,5091,Marketing,Construction,2,,,2,,
55,2,FTT,5091,5091,Marketing,Manufacturing,2,,,2,,
55,2,FTT,5091,5091,Marketing,Wholesale Trade,3,,,3,,
55,2,FTT,5091,5091,Marketing,Retail Trade,15,"$34,644","$33,038",12,"$42,508","$48,822"
55,2,FTT,5091,5091,Marketing,Transportation & Warehousing,1,,,2,,
55,2,FTT,5091,5091,Marketing,Information,7,"$64,265","$56,429",4,,
55,2,FTT,5091,5091,Marketing,Finance & Insurance,6,"$29,065","$39,260",4,,
55,2,FTT,5091,5091,Marketing,Real Estate & Rental & Leasing,3,,,1,,
55,2,FTT,5091,5091,Marketing,"Professional, Scientific, & Technical Skills",5,"$47,831","$43,303",7,"$75,246","$75,353"
